participant,bias_source,cond,contrast_level,stim,response_non_zero,prop_zero,response,response_pred,hurdle_prob,response_pred_non_zero,model_name
076,cue,control,absent,0,0.004298461538461538,0.87,5.587999999999999e-4,6.675316886570598e-4,0.96115,0.017991213053528098,hurdle
076,cue,control,high,0.02852979842440635,0.026526676470588234,0.32,0.01803814,0.018870084831923352,0.38087499999999996,0.03050867809443538,hurdle
076,cue,control,low,0.02425510205448706,0.024072916666666666,0.76,0.0057775,0.013833668499394122,0.515925,0.02863027401729324,hurdle
076,cue,present,absent,0,0.007118461538461539,0.87,9.254e-4,0.0011557372296358832,0.9334,0.017993633998647816,hurdle
076,cue,present,high,0.02852979842440635,0.038448046511627906,0.14,0.03306532,0.025576750102767238,0.16762500000000002,0.030756975364062904,hurdle
076,cue,present,low,0.02425510205448706,0.030947833333333334,0.4,0.0185687,0.020617786278082514,0.27612499999999995,0.028533381286764744,hurdle
077,cue,control,absent,0,0.021265,0.98,4.253e-4,0.0013033352645486565,0.9425250000000001,0.022884501070976476,hurdle
077,cue,control,high,0.02219459820328061,0.026905285714285715,0.44,0.01506696,0.016860956504065785,0.49744999999999995,0.03356480889329602,hurdle
077,cue,control,low,0.01733310357323399,0.025668526315789475,0.62,0.00975404,0.01103878869820889,0.64595,0.03120122988705161,hurdle
077,cue,present,absent,0,0.019038375,0.92,0.00152307,0.001992838179190264,0.912375,0.022945730305543376,hurdle
077,cue,present,high,0.02219459820328061,0.038108315789473685,0.24,0.02896232,0.02385552944520181,0.285675,0.0334100080328302,hurdle
077,cue,present,low,0.01733310357323399,0.03647265384615385,0.48,0.01896578,0.017060235258586992,0.45045,0.031067466960672755,hurdle
078,cue,control,high,0.02875083720735973,0.031400470588235294,0.32,0.02135232,0.01846887346664463,0.48560000000000003,0.03591072305536753,hurdle
078,cue,control,low,0.02316582598068885,0.02443588888888889,0.82,0.00439846,0.011237923377242014,0.659625,0.03303282322227249,hurdle
078,cue,present,absent,0,0.020226333333333332,0.97,6.0679e-4,0.0011530067884035337,0.945125,0.021295528376603975,hurdle
078,cue,present,high,0.02875083720735973,0.039984739130434786,0.08,0.03678596,0.02892240529828624,0.195125,0.03594096819965764,hurdle
078,cue,present,low,0.02316582598068885,0.03476783333333333,0.4,0.0208607,0.021208765638213493,0.35877499999999996,0.03309033954123409,hurdle
079,cue,control,absent,0,0.003464,0.99,3.464e-5,3.5155223979262227e-4,0.9734,0.014856913731476788,hurdle
079,cue,control,high,0.02592941711306205,0.022170966666666667,0.4,0.01330258,0.010726385092655654,0.556975,0.024355786198371008,hurdle
079,cue,control,low,0.02085571403881829,0.01970525,0.84,0.00315284,0.006451127557387283,0.7028,0.02195826008306449,hurdle
079,cue,present,absent,0,0.016562,0.99,1.6562e-4,0.001018255611882935,0.9208,0.014653423933180209,hurdle
079,cue,present,high,0.02592941711306205,0.02313474,0,0.02313474,0.01958599709601889,0.19269999999999998,0.02439655594181472,hurdle
079,cue,present,low,0.02085571403881829,0.02168218918918919,0.26,0.01604482,0.014401897298663617,0.3347,0.021920815438333904,hurdle
080,cue,control,absent,0,0.001233,0.98,2.4659999999999998e-5,9.757109891336685e-4,0.9326,0.015707103725497887,hurdle
080,cue,control,high,0.02551479837358477,0.02085487234042553,0.06,0.01960358,0.017615100135265217,0.32799999999999996,0.02630479364464339,hurdle
080,cue,control,low,0.01962706566854398,0.017537684210526316,0.62,0.00666432,0.011559080629035582,0.506975,0.02361550569798703,hurdle
080,cue,present,absent,0,0.0010392,0.95,5.1960000000000004e-5,0.001506729540482123,0.8961749999999999,0.01590737378719321,hurdle
080,cue,present,high,0.02551479837358477,0.032335244897959185,0.02,0.03168854,0.0221626471784734,0.1592,0.026455708493582652,hurdle
080,cue,present,low,0.01962706566854398,0.024259,0.26,0.01795166,0.016139507828895904,0.312025,0.023630853121029704,hurdle
081,cue,control,absent,0,0.006474,0.92,5.179200000000001e-4,0.0013898083113198097,0.910825,0.016656738607984074,hurdle
081,cue,control,high,0.02296271072214206,0.023364,0.16,0.01962576,0.01731672949658268,0.32989999999999997,0.025938543088204577,hurdle
081,cue,control,low,0.01833251161922947,0.02240770833333333,0.52,0.0107557,0.01256477942900914,0.46872499999999995,0.023816179331747293,hurdle
081,cue,present,absent,0,0.013842666666666666,0.88,0.0016611199999999999,0.001578712106325551,0.8987499999999999,0.016695031107659495,hurdle
081,cue,present,high,0.02296271072214206,0.026179355555555554,0.1,0.02356142,0.020193933253369635,0.21909999999999996,0.025953933450516106,hurdle
081,cue,present,low,0.01833251161922947,0.02574175,0.44,0.01441538,0.015127111321786966,0.35540000000000005,0.023632367541729902,hurdle
082,cue,control,absent,0,0.021701500000000002,0.98,4.3403e-4,5.131215278185376e-4,0.973075,0.01951533512342452,hurdle
082,cue,control,high,0.02733087995052238,0.025486,0.4,0.0152916,0.016008303566801933,0.49882499999999996,0.031969363124303464,hurdle
082,cue,control,low,0.0203894061481117,0.019688333333333332,0.82,0.0035439,0.008313952952344383,0.7078249999999999,0.028507698126474336,hurdle
082,cue,present,absent,0,0.002489,0.98,4.978e-5,0.0010121563964112603,0.945975,0.01927897071981501,hurdle
082,cue,present,high,0.02733087995052238,0.03686186363636364,0.12,0.03243844,0.02488281250365447,0.221175,0.031971737213763035,hurdle
082,cue,present,low,0.0203894061481117,0.030594296296296297,0.46,0.01652092,0.015782692857085345,0.44630000000000003,0.02855373600877948,hurdle
