participant,bias_source,cond,contrast_level,stim,response_non_zero,prop_zero,response,response_pred,hurdle_prob,response_pred_non_zero,model_name
139,payoff,present,low,0.01361030124316461,0.022780105263157893,0.62,0.00865644,0.010736033986293062,0.48272499999999996,0.020778941073455282,contrast
140,payoff,control,absent,0,0.011767,0.85,0.00176505,0.0022164182189015097,0.81155,0.01231906634156382,contrast
140,payoff,control,high,0.02172816630797954,0.019614806451612902,0.38,0.01216118,0.013595608395860277,0.268575,0.018641980464834708,contrast
140,payoff,control,low,0.01841839927969926,0.014732928571428572,0.44,0.00825044,0.011456838501549046,0.347475,0.01764583063219712,contrast
140,payoff,present,absent,0,0.012371625,0.6,0.00494865,0.0024844673249294247,0.8094250000000001,0.013375952865119252,contrast
140,payoff,present,high,0.02172816630797954,0.017178105263157894,0.24,0.01305536,0.013187646911214624,0.26644999999999996,0.018041572154001796,contrast
140,payoff,present,low,0.01841839927969926,0.01658784375,0.36,0.010616219999999999,0.011296547638086256,0.34695,0.017384080263082705,contrast
141,payoff,control,absent,0,0.0049552,0.95,2.4775999999999997e-4,0.0015972726350749848,0.851625,0.011502488061104123,contrast
141,payoff,control,high,0.02186419220968736,0.018044583333333333,0.28,0.0129921,0.012083643989348901,0.31467500000000004,0.017704751163216237,contrast
141,payoff,control,low,0.01825235089445568,0.015528806451612902,0.38,0.00962786,0.009798817834833863,0.407525,0.016652638107623543,contrast
141,payoff,present,absent,0,0.005781636363636364,0.89,6.3598e-4,0.0019416457690699144,0.84195,0.01275808596445905,contrast
141,payoff,present,high,0.02186419220968736,0.018041255319148936,0.06,0.01695878,0.011938795825273497,0.31547499999999995,0.017516743006113677,contrast
141,payoff,present,low,0.01825235089445568,0.01622827777777778,0.28,0.01168436,0.009846987586324235,0.4064,0.016696008683434502,contrast
142,payoff,control,absent,0,0.012291571428571428,0.86,0.00172082,9.448607144877164e-4,0.931525,0.014077616858406115,contrast
142,payoff,control,high,0.02103978819615241,0.02268770588235294,0.66,0.00771382,0.009136496666644674,0.5630999999999999,0.020940837774337036,contrast
142,payoff,control,low,0.01780985566472464,0.01829322222222222,0.82,0.00329278,0.007002689856405422,0.6461,0.01982738873179092,contrast
142,payoff,present,absent,0,0.010669933333333333,0.85,0.00160049,9.987967027942325e-4,0.92935,0.014423780461500946,contrast
142,payoff,present,high,0.02103978819615241,0.019948296296296297,0.46,0.01077208,0.008246706911015797,0.567075,0.01909808160866664,contrast
142,payoff,present,low,0.01780985566472464,0.016772636363636365,0.78,0.0036899800000000003,0.006452376236388701,0.6492,0.018456782410283028,contrast
143,payoff,control,absent,0,0.009129,0.98,1.8258e-4,0.0022429671875990377,0.866025,0.016851417484641154,contrast
143,payoff,control,high,0.02208376786071919,0.02413788372093023,0.14,0.02075858,0.015370423357296145,0.3649,0.024206215999955167,contrast
143,payoff,control,low,0.01838794457629354,0.023094703703703704,0.46,0.01247114,0.012283914388477405,0.4635,0.022907267562485005,contrast
143,payoff,present,absent,0,0.009885999999999999,0.93,6.9202e-4,0.0024799920536964226,0.866675,0.01865407980198508,contrast
143,payoff,present,high,0.02208376786071919,0.026567463414634146,0.18,0.02178532,0.015367694921738251,0.363,0.02413289787374507,contrast
143,payoff,present,low,0.01838794457629354,0.02195668,0.5,0.01097834,0.01243036887081389,0.460175,0.023035653742813446,contrast
145,payoff,control,absent,0,0.027833,0.87,0.00361829,0.0029614077013174482,0.848275,0.01956143939764323,contrast
145,payoff,control,high,0.03325481120834641,0.02890162222222222,0.1,0.02601146,0.027417001543206556,0.12207500000000004,0.031229527565343074,contrast
145,payoff,control,low,0.01813931989043037,0.02462612,0.5,0.01231306,0.014828548588233459,0.424725,0.02577996456057221,contrast
145,payoff,present,absent,0,0.022254,0.73,0.00600858,0.003530703614023665,0.8412999999999999,0.02226186691316217,contrast
145,payoff,present,high,0.03325481120834641,0.03188233333333333,0.16,0.026781160000000002,0.027060231179653664,0.12222500000000003,0.030829079281327467,contrast
145,payoff,present,low,0.01813931989043037,0.026235916666666668,0.52,0.01259324,0.015508480349708247,0.4234,0.02689787647707233,contrast
146,payoff,control,absent,0,0.018541933333333333,0.85,0.00278129,0.002143977822632962,0.8781,0.017647364262230406,contrast
146,payoff,control,high,0.01982885816573259,0.02479825,0.36,0.01587088,0.013556294260736566,0.44667500000000004,0.02450697825646718,contrast
146,payoff,control,low,0.01770966230864825,0.022421518518518518,0.46,0.01210762,0.011754846775102025,0.5041249999999999,0.023715141367338783,contrast
146,payoff,present,absent,0,0.02017542857142857,0.86,0.00282456,0.002274629181490086,0.8795,0.01892932563963236,contrast
146,payoff,present,high,0.01982885816573259,0.024704566666666667,0.4,0.01482274,0.01341273331068236,0.43955,0.023938616739838693,contrast
146,payoff,present,low,0.01770966230864825,0.020973583333333334,0.76,0.00503366,0.011545846349374422,0.5089250000000001,0.023523084809784156,contrast
147,payoff,control,absent,0,2.64e-4,0.99,2.64e-6,8.758515340164891e-4,0.9196,0.011509968285928013,contrast
147,payoff,control,high,0.01883809272596242,0.016639793103448278,0.42,0.00965108,0.007258383896250206,0.56975,0.016972132522786308,contrast
147,payoff,control,low,0.01269930593321791,0.0153732,0.8,0.00307464,0.004132781028804288,0.721725,0.01505560364932171,contrast
147,payoff,present,absent,0,0.006755666666666667,0.97,2.0266999999999998e-4,9.257833313766553e-4,0.9163,0.011666016550636971,contrast
147,payoff,present,high,0.01883809272596242,0.014285918918918918,0.26,0.01057158,0.0066181149533475715,0.5693250000000001,0.015537759918968396,contrast
147,payoff,present,low,0.01269930593321791,0.012966583333333333,0.76,0.00311198,0.003810994171285659,0.727075,0.014246769873506256,contrast
148,payoff,control,absent,0,0.007049666666666667,0.97,2.1149e-4,0.0012235928720885502,0.9137,0.014419634128099212,contrast
148,payoff,control,high,0.0236524646614411,0.02314,0.18,0.0189748,0.012731252318437403,0.42432499999999995,0.022128055918054574,contrast
148,payoff,control,low,0.01524523162671325,0.014513142857142856,0.86,0.00203184,0.006640595174995982,0.6547499999999999,0.019274772705468925,contrast
148,payoff,present,absent,0,0.021265,0.99,2.1265e-4,0.0013915859716388005,0.912425,0.01607432818179313,contrast
148,payoff,present,high,0.0236524646614411,0.0214218085106383,0.06,0.0201365,0.012320667649894472,0.42374999999999996,0.021402427841502435,contrast
148,payoff,present,low,0.01524523162671325,0.0176345,0.76,0.00423228,0.006673674794875261,0.6532,0.01929045605372496,contrast
149,payoff,control,absent,0,0.004094,0.99,4.0940000000000004e-5,0.0018244589110985659,0.90715,0.019691179715257717,contrast
149,payoff,control,high,0.02420469790383221,0.028563366666666666,0.4,0.01713802,0.016382838017878744,0.41054999999999997,0.027794891033366697,contrast
149,payoff,control,low,0.02213363454240909,0.02650937037037037,0.46,0.01431506,0.014442847452187418,0.46895,0.027199166257456612,contrast
149,payoff,present,absent,0,0.0061062,0.95,3.0531e-4,0.0019354091096291947,0.909875,0.021502083623404306,contrast
149,payoff,present,high,0.02420469790383221,0.030245783783783783,0.26,0.02238188,0.016165195583565068,0.41279999999999994,0.02753125513351982,contrast
149,payoff,present,low,0.02213363454240909,0.026801866666666667,0.4,0.01608112,0.014363286199741502,0.46699999999999997,0.026950668213448357,contrast
150,payoff,control,absent,0,0.010450384615384615,0.87,0.00135855,0.0016529932843889368,0.8365,0.010961680015282896,contrast
150,payoff,control,high,0.02237258722072105,0.016971,0.26,0.01255854,0.012328181430740586,0.28485000000000005,0.017333286933819192,contrast
150,payoff,control,low,0.01819961188489286,0.014223814814814814,0.46,0.00768086,0.0098055882475831,0.38325,0.016025658315113316,contrast
150,payoff,present,absent,0,0.008996352941176471,0.83,0.00152938,0.0019319173022236372,0.828875,0.011913801715533042,contrast
150,payoff,present,high,0.02237258722072105,0.016126375,0.04,0.01548132,0.011648041990689546,0.2842,0.016391818485993574,contrast
150,payoff,present,low,0.01819961188489286,0.014212314285714286,0.3,0.00994862,0.009453237069894043,0.38687499999999997,0.015589009278493991,contrast
151,payoff,control,absent,0,0.00939623880597015,0.33,0.00629548,0.004692671637012453,0.556575,0.011341332753829042,contrast
151,payoff,control,high,0.01945302645626592,0.016380355555555556,0.1,0.01474232,0.014437094180059618,0.12585000000000002,0.016626634695805394,contrast
151,payoff,control,low,0.01539704316707856,0.013087923076923077,0.22,0.01020858,0.012421825039073789,0.18555,0.015414526948237585,contrast
151,payoff,present,absent,0,0.011054166666666667,0.46,0.00596925,0.005433840192692479,0.5399499999999999,0.012337926743373358,contrast
151,payoff,present,high,0.01945302645626592,0.015570977272727273,0.12,0.01370246,0.014128293216635257,0.12929999999999997,0.016353619508842624,contrast
151,payoff,present,low,0.01539704316707856,0.013568454545454545,0.34,0.00895518,0.012465948890549049,0.18745,0.015524562013960528,contrast
152,payoff,control,absent,0,0.007854785714285713,0.86,0.00109967,6.655979117835675e-4,0.909625,0.009321489874166727,contrast
152,payoff,control,high,0.02235815900331478,0.012104787878787878,0.34,0.00798916,0.008462605353783802,0.4152,0.014693862714066,contrast
152,payoff,control,low,0.012839720925934,0.010456666666666666,0.7,0.003137,0.003729820598966642,0.676925,0.012127436637677184,contrast
152,payoff,present,absent,0,0.009800666666666666,0.94,5.8804e-4,0.0010788506639506806,0.89495,0.011137646386277893,contrast
152,payoff,present,high,0.02235815900331478,0.013878,0.08,0.01276776,0.008857947907881955,0.409575,0.015182461299639419,contrast
152,payoff,present,low,0.012839720925934,0.012252666666666667,0.82,0.00220548,0.004315298045010462,0.665225,0.013254401934873332,contrast
153,payoff,control,absent,0,0.003464,0.99,3.464e-5,9.274390463965342e-4,0.894875,0.010214742978329295,contrast
153,payoff,control,high,0.02445007221696354,0.015105574468085105,0.06,0.01419924,0.010897243782867591,0.33157499999999995,0.016429152415882334,contrast
153,payoff,control,low,0.01830559519495369,0.01446,0.46,0.0078084,0.007359184740771563,0.48977499999999996,0.01463616765968738,contrast
153,payoff,present,high,0.02445007221696354,0.015167937499999999,0.04,0.01456122,0.010844456729663462,0.32987500000000003,0.016315252213436115,contrast
